Ensembl	GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII
ENSG00000184432.11	COPB2	8.5863	9.8161	9.4757	0.0770215685936	0.710726566342	0.0274878009791
ENSG00000042832.12	TG	0.1632	0.3857	0.12915	0.0343485008048	0.0111675087447	0.200959645401
ENSG00000087128.10	TMPRSS11E	0.0121	0.02105	0.0075	0.234262473367	0.24921651631	0.126728632306
ENSG00000163931.16	TKT	16.1417	13.581	11.5834	0.000446411449956	0.211334645856	8.90906531932e-07
ENSG00000012124.17	CD22	0.5318	0.25265	0.62935	0.00201180855949	1.1670715088e-05	0.544890069563
ENSG00000112144.16	ICK	3.6553	3.59695	6.16455	0.81063760692	3.37768003376e-19	5.36603722072e-32
ENSG00000152484.14	USP12	8.8366	14.23755	14.23555	2.38953085612e-35	0.0555658118687	1.67828190463e-36
ENSG00000138964.17	PARVG	2.7454	0.2318	1.6498	6.4199525538e-23	1.821442493e-21	4.12578174603e-10
ENSG00000116117.18	PARD3B	1.3878	5.4669	2.54195	1.99313258e-73	7.35027940565e-35	3.22594372881e-28
ENSG00000184277.13	TM2D3	4.598	3.3628	3.8962	1.13851134737e-06	4.29018206406e-07	0.00014815445551
ENSG00000012232.9	EXTL3	4.0065	4.7592	4.7384	0.0339284100984	0.973545750035	0.031133208154
ENSG00000135506.16	OS9	53.0193	48.6526	55.92995	0.0137593671576	0.000466870542576	0.773685691092
ENSG00000160219.12	GAB3	1.7223	0.5555	2.03415	7.61623318113e-21	9.71231641917e-22	0.148794227249
ENSG00000117322.18	CR2	0.0264	1.08845	0.0264	1.01124009994e-13	4.93133155632e-10	0.539772769521
ENSG00000156990.14	RPUSD3	3.908	3.8198	2.3057	0.0154632207171	1.17910721749e-31	6.79156221912e-34
ENSG00000185219.17	ZNF445	1.0307	1.87345	1.545	8.57788419408e-23	0.0783536240916	6.24329470988e-15
ENSG00000143858.12	SYT2	0.0595	0.06385	0.0898	0.248745303388	0.125275857791	0.0653417238715
ENSG00000205129.8	C4orf47	7.711	0.94555	4.34975	2.37302043203e-23	1.02735311024e-19	1.3507060572e-09
ENSG00000141367.12	CLTC	30.3333	56.9649	47.19375	3.32391745176e-53	1.59257261937e-06	4.32900595535e-35
ENSG00000160179.19	ABCG1	12.489	4.52245	14.22895	2.29459754506e-18	6.15178267377e-24	0.130231660596
ENSG00000111261.14	MANSC1	3.9186	7.28825	5.09785	1.12389989959e-24	1.54080996166e-10	1.21992764302e-06
ENSG00000205669.4	ACOT6	0.0745	0.11395	0.0481	2.61025956716e-07	0.00391188808866	0.953149506947
ENSG00000164694.17	FNDC1	0.6407	0.47585	0.91415	0.0446235639426	0.0109330554033	0.722473726822
ENSG00000187808.5	SOWAHD	1.3418	0.3685	0.62085	7.24672192161e-14	0.0653613576919	3.85116589028e-15
ENSG00000043591.6	ADRB1	0.088	0.70665	0.07295	0.084521322482	0.919872836644	0.259195449111
ENSG00000137501.17	SYTL2	8.238	6.9203	7.9579	0.0275971053798	0.00725309334444	0.835099826102
ENSG00000138376.11	BARD1	0.7856	0.67125	1.01245	0.0733713569263	1.07038358774e-07	1.59306913176e-06
ENSG00000146425.11	DYNLT1	34.6645	23.4061	20.8623	1.31971726406e-10	1.35590186084e-05	2.46159161655e-23
ENSG00000139116.19	KIF21A	3.6566	6.88285	6.22775	1.64907532176e-05	0.0470828392643	5.14031566111e-06
ENSG00000166402.9	TUB	2.0613	4.62855	3.6768	8.27211656467e-14	0.480358543487	1.26653977659e-07
ENSG00000163918.11	RFC4	4.1775	1.9458	3.13215	1.28111548596e-15	7.60026816025e-18	1.07721615632e-09
ENSG00000196465.10	MYL6B	19.2486	9.3743	9.78145	1.85646923113e-21	0.637092095965	3.59699867305e-30
ENSG00000111057.11	KRT18	180.1835	58.45585	67.574	5.67462217612e-09	0.664684206438	6.85326621827e-13
ENSG00000065154.12	OAT	13.4528	35.87335	16.8767	2.09984960943e-40	3.30858332492e-23	0.000790593163683
ENSG00000109184.15	DCUN1D4	7.0119	5.8803	7.8372	1.01560627476e-06	1.48918429511e-10	0.0447114428493
ENSG00000041988.15	THAP3	4.9064	2.9515	2.58005	2.545946006e-13	3.30068354969e-06	9.2945275076e-28
ENSG00000100106.22	TRIOBP	11.2618	7.16425	8.52775	1.53395259183e-15	0.000159217073957	3.66674030145e-10
ENSG00000137944.18	CCBL2	8.9257	14.4879	9.29065	1.07766421206e-27	1.99392967052e-13	0.032840908635
ENSG00000185261.14	KIAA0825	0.2631	0.38175	0.4853	4.85738273829e-08	0.00389288904998	1.18632292885e-08
ENSG00000170525.21	PFKFB3	34.2849	39.73605	40.9627	1.19325774177e-12	1.21737376403e-08	0.0242062739187
ENSG00000137760.15	ALKBH8	1.9297	2.83085	2.91795	6.49879664637e-21	0.0395047650775	8.30561036923e-28
ENSG00000168564.6	CDKN2AIP	5.5117	10.0716	7.2845	7.53628643491e-31	8.96608570684e-15	8.89224714634e-13
ENSG00000141664.10	ZCCHC2	2.4069	1.91645	3.5087	6.74237734132e-08	3.60191583626e-25	6.02326324952e-15
ENSG00000182108.11	DEXI	0.641	0.72405	0.7111	0.725513340036	0.106000724444	0.134135411515
ENSG00000124003.13	MOGAT1	0.0706	0.1087	0.0716	0.282480257562	0.890990588937	0.418096368834
ENSG00000085644.14	ZNF213	3.7576	2.54385	2.3219	1.97278543768e-13	0.00118205414901	1.29236969364e-26
ENSG00000083635.8	NUFIP1	2.4156	2.5786	2.56005	0.143638550557	0.821444476946	0.0706090766754
ENSG00000171603.18	CLSTN1	50.1832	67.9915	60.1813	2.71661736691e-08	0.016903441334	0.0159634308893
ENSG00000122642.11	FKBP9	27.5669	27.1197	33.44045	0.117726039727	1.42424391748e-05	0.00516306353
ENSG00000142530.11	FAM71E1	1.0237	1.3512	0.3586	0.748918387221	6.95012046441e-18	8.28170198404e-08
ENSG00000204764.14	RANBP17	0.1847	0.17875	0.15745	0.00697361909946	0.0646810555914	0.640843008063
ENSG00000114698.15	PLSCR4	8.1535	11.28155	13.53075	7.06867956802e-07	0.00269860715113	3.25148748304e-15
ENSG00000197535.15	MYO5A	2.8739	4.03735	5.3401	3.86374395078e-13	5.06497309597e-07	3.41789078751e-25
ENSG00000173214.7	KIAA1919	2.4291	0.94035	1.8915	1.15157226303e-12	4.57227275258e-05	0.244349689369
ENSG00000140259.7	MFAP1	15.4988	22.02205	18.93085	3.77789360625e-25	1.25114389554e-09	1.28212698115e-10
ENSG00000113240.13	CLK4	5.4864	1.9471	5.8558	7.3938403718e-16	1.60630915377e-19	0.418813316581
ENSG00000124784.9	RIOK1	5.5094	5.3522	6.4157	0.129310424503	9.6428441535e-07	0.000322540982692
ENSG00000113594.10	LIFR	5.1141	13.6137	13.04365	7.82105564196e-40	0.889104713093	1.95844846095e-26
ENSG00000165621.8	OXGR1	0.0337	2.69265	0.0497	6.39931465008e-09	0.000171120286493	0.293649818255
ENSG00000171497.5	PPID	10.8398	15.00895	10.7766	1.02989064663e-10	4.40845509118e-06	0.314652495633
ENSG00000182831.12	C16orf72	3.3507	4.4663	5.0007	7.88338176933e-21	7.49486816962e-05	1.34014968904e-31
ENSG00000065361.16	ERBB3	25.8779	13.84995	24.6156	1.70314035166e-08	6.46052165069e-08	0.0524566334087
ENSG00000188993.3	LRRC66	0.9694	0.21495	0.67095	1.38502986487e-11	3.59308203157e-14	6.28924291437e-07
ENSG00000160180.15	TFF3	2.9852	2.8975	1.46195	0.299883374983	5.11570514939e-06	0.0105874646871
ENSG00000088876.13	ZNF343	2.9949	2.01695	2.7229	6.75413125605e-15	1.5210229501e-17	0.00762835661563
ENSG00000182752.10	PAPPA	0.2479	4.3815	0.3226	4.87384132981e-52	8.47301493954e-37	0.101726057634
ENSG00000010671.16	BTK	2.0785	0.38955	2.45215	3.1131496288e-17	1.55764511798e-21	0.33288475541
ENSG00000163638.13	ADAMTS9	3.8645	4.04715	5.0978	0.32482615968	0.000356153282482	0.02502839979
ENSG00000116459.11	ATP5F1	43.4176	72.8564	40.3411	4.7471237474e-09	2.06012405191e-28	0.0857751215315
ENSG00000157542.11	KCNJ6	0.0046	0.016	0.0035	0.969272370882	1.44861128819e-07	0.0514371659193
ENSG00000142798.20	HSPG2	15.8761	17.23165	38.11785	0.996980819623	1.08046986734e-09	2.30654411789e-16
ENSG00000144485.11	HES6	1.7905	1.1831	0.6728	2.67516384553e-05	4.05677970834e-08	6.6393622638e-14
ENSG00000038358.15	EDC4	5.4407	5.17165	6.09785	0.0277668915161	2.12887019228e-07	0.0493963513584
ENSG00000050130.18	JKAMP	8.2856	11.1846	11.2196	1.96023941781e-09	0.676492557233	1.3185952762e-11
ENSG00000181982.19	CCDC149	1.9923	2.40375	2.48025	1.63129939252e-09	0.147142466225	5.72459090834e-08
ENSG00000172867.4	KRT2	0.0412	0.0387	0.04	0.11214327822	0.133038488109	0.659975545779
ENSG00000114395.11	CYB561D2	7.0541	7.1831	3.67035	0.434055139561	1.57490233896e-29	8.53249759307e-12
ENSG00000028528.15	SNX1	12.6865	15.62935	15.06385	5.49470756769e-21	0.00654007883484	2.14905982307e-15
ENSG00000088367.23	EPB41L1	14.0893	24.0899	14.98885	3.97171374629e-31	4.71062127397e-29	0.347249486057
ENSG00000143013.13	LMO4	6.5347	7.6632	5.87405	0.0374787821524	1.39344620778e-09	0.00400499102857
ENSG00000116473.14	RAP1A	16.4501	17.4685	18.33405	0.0272499309472	0.210646977306	0.0010070304708
ENSG00000081800.9	SLC13A1	1.3938	15.0044	4.88505	1.65806469952e-08	0.00195272142703	0.20873713341
ENSG00000140479.18	PCSK6	2.8121	0.4643	4.11165	1.24823159769e-09	2.9690154027e-15	0.141688614838
ENSG00000157470.12	FAM81A	0.5321	3.5817	0.5521	1.97076065076e-34	2.44184497102e-39	0.550179568987
ENSG00000108932.12	SLC16A6	1.1854	0.3899	1.30035	0.00439870571898	0.243969536235	0.345260058792
ENSG00000182489.9	XKRX	0.1015	0.0496	0.0723	2.96885981209e-07	0.00421854798415	0.0125583545728
ENSG00000162630.6	B3GALT2	0.1388	0.59965	0.1634	1.15734183401e-12	0.00279377394889	0.0702718344909
ENSG00000169347.17	GP2	0.0064	2.50745	0.0034	6.03266041155e-30	4.73306182842e-24	0.298985197449
ENSG00000185565.12	LSAMP	0.0245	0.9287	0.02845	6.91637083876e-06	0.00193987317904	0.335969163883
ENSG00000129680.16	MAP7D3	3.6699	1.8525	4.03565	7.69534335688e-16	6.68867545264e-18	0.0121550611509
ENSG00000251322.9	SHANK3	9.2841	4.69105	11.4702	1.98956849143e-11	3.78460862268e-16	0.0904175994991
ENSG00000253729.8	PRKDC	5.2088	11.27455	10.1093	2.21619721728e-21	0.335125680818	3.67630047286e-22
ENSG00000130340.16	SNX9	18.0879	22.6592	20.52335	3.58147848986e-06	0.00181187246783	0.00736100688805
ENSG00000013503.10	POLR3B	1.7091	4.6071	2.2265	1.05211477497e-62	9.6439633853e-28	2.07901435417e-09
ENSG00000092295.12	TGM1	0.5278	0.6652	0.22805	0.104612439013	0.978311160879	0.0447748975644
ENSG00000115548.17	KDM3A	6.3288	3.92515	8.1684	2.97653712326e-15	1.67273501575e-37	2.42871156551e-09
ENSG00000163961.4	RNF168	3.0361	3.3418	4.15245	0.0985216720368	3.03449577648e-08	2.05187790576e-14
ENSG00000170425.3	ADORA2B	1.1233	0.5709	0.9707	1.02724883519e-06	2.01240519738e-07	0.0214839900158
ENSG00000177721.4	ANXA2R	2.5171	0.4656	1.3069	9.81226766005e-17	2.53648923701e-10	1.38142450002e-08
ENSG00000233608.4	TWIST2	0.2466	0.2457	0.16875	0.289519382362	0.00121137338006	0.0446172751081
ENSG00000177169.10	ULK1	10.2557	6.63485	7.63205	5.0764168696e-11	0.000494976472374	7.09783673518e-06
ENSG00000163617.11	KIAA1407	2.1041	1.7604	1.91835	0.000415615954404	0.0111532793424	0.0187362605857
ENSG00000102886.15	GDPD3	2.0347	1.767	0.9277	0.792193073125	0.000267731694705	3.02187222786e-06
ENSG00000181036.14	FCRL6	1.0638	0.15555	0.9701	1.93664026646e-13	5.70712826003e-16	0.0252345966366
ENSG00000205221.12	VIT	0.0149	0.08145	0.0117	0.494386844488	0.0424917943565	0.51916899547
ENSG00000204022.9	LIPJ	0.0237	0.02855	0.0222	0.442566474798	0.612412310497	0.783097573066
ENSG00000188372.15	ZP3	2.7997	0.67005	0.96235	3.59873224523e-13	4.3664194715e-05	9.19822213076e-14
ENSG00000006555.11	TTC22	3.5939	3.0789	2.62545	0.0232628642048	0.0266287980128	3.85508363869e-05
ENSG00000152580.8	IGSF10	0.0196	0.2524	0.03835	6.19545347594e-17	4.50430652283e-20	0.808163301599
ENSG00000167994.13	RAB3IL1	9.0239	5.07465	5.6453	3.77192988714e-10	0.797625886565	1.10619463073e-13
ENSG00000168269.10	FOXI1	0.013	20.6335	0.0059	0.198277643731	0.691438272561	0.447676937619
ENSG00000181449.4	SOX2	0.0172	0.0216	0.0081	0.511610634157	0.0804468324453	0.278252529667
ENSG00000120341.18	SEC16B	0.0945	0.0243	0.0758	1.97901050331e-14	4.80067781375e-06	0.725986865315
ENSG00000188269.10	OR7A5	0.0076	0.01235	0.0061	0.925529952993	0.679380017592	0.604968656267
ENSG00000118181.11	RPS25	441.631	219.35565	280.0489	2.67886943567e-24	3.64236557229e-07	1.56931775375e-20
ENSG00000171224.9	C10orf35	7.172	5.46615	4.692	1.94256379023e-05	5.32927922857e-07	2.09241383636e-16
ENSG00000137766.17	UNC13C	0.0103	0.1544	0.01	0.000389524859475	0.57054512259	0.1227826411
ENSG00000187109.15	NAP1L1	24.5063	15.5009	23.01775	6.90343427449e-14	3.13060003432e-11	0.500938015502
ENSG00000166860.3	ZBTB39	1.1439	1.58575	1.87565	4.79329160359e-10	4.38860861564e-07	2.02309000124e-30
ENSG00000269067.2	ZNF728	0.0114	0.53065	0.0361	5.36750875853e-38	0.0365141399933	0.006442152689
ENSG00000147059.8	SPIN2A	0.0295	0.0247	0.0312	0.0206138272395	0.0335685992026	0.0373991830215
ENSG00000147100.11	SLC16A2	5.1138	13.89085	7.591	1.74402564565e-41	8.74405121442e-24	0.000265185394126
ENSG00000107281.10	NPDC1	18.5359	4.8455	9.3454	3.28761866575e-14	1.5179736937e-09	2.46232136933e-12
ENSG00000197077.13	KIAA1671	4.9388	6.1823	9.9002	1.74527060312e-05	2.34180943893e-18	2.86384860738e-40
ENSG00000143643.13	TTC13	3.5839	1.8587	3.3268	1.44878575506e-15	2.09239725893e-21	0.0876144406364
ENSG00000142065.14	ZFP14	1.6456	1.77925	2.25175	0.200666971292	3.05838637993e-06	7.77979820881e-12
ENSG00000161395.14	PGAP3	13.9699	14.46035	10.35955	0.797004981966	1.49271382293e-13	2.44519847319e-12
ENSG00000135069.14	PSAT1	5.417	35.86895	1.59825	3.8365045949e-11	1.66750561075e-14	0.0239267528636
ENSG00000163935.14	SFMBT1	1.742	2.94735	2.5299	1.71744385239e-21	0.10519281741	1.22746573288e-14
ENSG00000204381.12	LAYN	4.506	2.2623	5.47785	5.45646785419e-10	3.57333103248e-12	0.0500515330579
ENSG00000056291.17	NPFFR2	0.0128	0.04475	0.0102	0.368309740976	0.000734034250786	0.101797020022
ENSG00000152782.16	PANK1	1.5487	8.78515	3.2192	4.39685514314e-36	1.2719632694e-21	1.06764244969e-07
ENSG00000032742.18	IFT88	4.2794	6.1763	5.09315	1.54006597971e-11	0.00679632280825	0.000198890977183
ENSG00000102103.17	PQBP1	25.3357	12.22625	11.5383	1.54968826213e-29	0.0254467050795	1.32588795022e-45
ENSG00000188869.13	TMC3	0.0155	0.01555	0.01455	0.125632862423	0.810879849411	0.0654824426153
ENSG00000176697.20	BDNF	0.2589	0.10945	0.32795	5.52640142758e-08	5.19562310441e-10	0.862726054856
ENSG00000188610.12	FAM72B	0.1013	0.0341	0.09515	6.14784013663e-06	1.92556450327e-07	0.0823173337187
ENSG00000187908.20	DMBT1	0.0459	0.01185	0.0366	0.00030583548725	0.0342376937959	0.0589838625721
ENSG00000170128.5	GPR25	0.0803	0.01175	0.02965	7.48188890767e-08	0.000493905105769	1.00093865529e-05
ENSG00000212747.5	FAM127C	14.5877	9.94355	10.1975	4.88133094415e-13	0.767857098204	2.11838377818e-18
ENSG00000151023.17	ENKUR	0.4703	0.18545	0.42065	2.91937971554e-09	4.28531986773e-06	0.573755573215
ENSG00000132329.11	RAMP1	1.8452	4.52795	0.7208	0.776553711098	5.92432501533e-09	0.00746968737384
ENSG00000197653.16	DNAH10	0.0585	0.1739	0.1134	3.43280908873e-18	5.20909586911e-09	9.88054361011e-07
ENSG00000182318.6	ZSCAN22	0.9862	0.93255	1.19055	0.0121759377247	2.82378389061e-09	0.0070988353664
ENSG00000177683.14	THAP5	5.2735	7.21905	7.6745	1.38683486686e-05	0.0138162788445	6.91009974254e-11
ENSG00000130764.10	LRRC47	12.1665	12.9694	10.6575	0.297177896493	2.2215168959e-15	1.71219396424e-07
ENSG00000136193.17	SCRN1	9.1117	28.18195	16.21695	6.02800129976e-31	0.000192932600601	9.59262900678e-09
ENSG00000054277.14	OPN3	0.5879	0.78855	0.9477	0.864548934596	0.00287257300193	0.00108505092371
ENSG00000138115.14	CYP2C8	1.1487	0.22205	0.6278	0.00396900925731	0.000184039177251	0.0120310653207
ENSG00000169291.10	SHE	1.7768	2.66025	3.66785	1.56675593501e-06	2.14778779689e-07	1.24808262997e-22
ENSG00000143514.17	TP53BP2	5.6969	8.41245	7.81245	1.10272913195e-12	0.272906692623	3.99327872908e-14
ENSG00000165731.20	RET	0.1565	0.3767	0.1316	0.39994719325	3.91503431619e-12	0.0882201911828
ENSG00000122515.15	ZMIZ2	22.0521	10.67685	14.3932	5.731438479e-19	5.96235963987e-07	1.02530373039e-15
ENSG00000127328.22	RAB3IP	3.577	7.51265	6.289	1.37722533056e-21	0.208894979437	1.27604926654e-12
ENSG00000112996.11	MRPS30	5.5386	8.7433	7.1113	1.86712362736e-07	0.715413039321	2.95842888817e-05
ENSG00000163170.12	BOLA3	2.3219	1.61815	1.09525	3.95539075421e-08	0.000190638408196	3.67873050613e-18
ENSG00000198178.11	CLEC4C	0.0289	0.01725	0.0567	0.778710802605	0.0887113188815	0.0715400636413
ENSG00000169258.7	GPRIN1	1.3783	0.2367	0.913	1.37744725814e-13	1.59725853121e-12	0.000134884804666
ENSG00000158815.11	FGF17	0.0627	0.0299	0.04155	0.00011472117959	0.00115565679324	0.00115426451932
ENSG00000172901.20	AQPEP	0.0394	0.0203	0.0444	0.31997277566	1.72221688784e-05	0.43083791661
ENSG00000196646.12	ZNF136	2.1444	2.91335	2.9926	5.28911771404e-20	0.0281187827727	2.3257607141e-22
ENSG00000141646.14	SMAD4	5.1853	7.119	7.1105	3.18489011329e-17	0.201419040947	3.87948840667e-16
ENSG00000163608.15	C3orf17	6.6002	6.8898	7.4325	0.181469142992	0.00983653794077	8.99330279163e-05
ENSG00000166546.14	BEAN1	0.1037	0.0568	0.09575	0.0356869013165	0.112053904577	0.0320718002551
ENSG00000112837.17	TBX18	0.1649	0.13815	0.1763	0.0405397399998	0.177915595499	0.328852057366
ENSG00000137845.15	ADAM10	9.4725	10.92295	14.47095	2.03433023441e-05	4.7749455939e-06	1.34583848765e-29
ENSG00000180479.14	ZNF571	0.8325	0.79895	0.82505	0.126023887501	0.0800726964774	0.412544735597
ENSG00000164056.11	SPRY1	21.2047	11.11535	37.833	1.28010766942e-08	1.27003612591e-17	1.27063889129e-06
ENSG00000198734.12	F5	0.4431	1.822	0.4036	0.52596399234	0.315095523506	0.571664374653
ENSG00000178026.13	FAM211B	17.7096	4.30535	7.95775	4.8233920357e-20	3.61351161533e-08	1.36323761273e-16
ENSG00000178568.15	ERBB4	0.0604	5.5493	0.08135	1.43620245744e-53	2.11263223103e-32	0.0378820623728
ENSG00000241839.10	PLEKHO2	20.7713	8.8252	18.5452	3.86680085999e-22	8.49209839169e-17	0.0331915832914
ENSG00000075673.12	ATP12A	0.0061	3.64695	0.0057	2.50997700513e-36	2.52317905509e-28	0.175506254313
ENSG00000157617.17	C2CD2	5.301	3.58055	6.11685	2.97528517417e-10	1.10571411061e-16	7.54439604568e-05
ENSG00000182173.13	TSEN54	8.7999	6.88395	4.606	2.35467611753e-07	1.02919046652e-17	1.02483803489e-34
ENSG00000109511.12	ANXA10	0.031	0.00985	0.03375	0.887929368783	0.434750229492	0.497437947943
ENSG00000170323.9	FABP4	2.0617	3.5875	4.36215	0.381884291812	0.735754450272	0.365171474236
ENSG00000188612.12	SUMO2	41.333	34.2386	32.13995	1.83716210227e-08	0.210784571518	4.77621666465e-14
ENSG00000100014.20	SPECC1L	5.0538	4.53685	5.05155	0.0938615159116	0.974910651203	0.0473324416565
ENSG00000067048.17	DDX3Y	6.1262	13.298	8.31655	0.00305376648287	0.819598036981	0.0075268423148
ENSG00000206140.11	TMEM191C	0.1146	0.04405	0.0575	1.32638020474e-09	0.00268038829086	2.83222415593e-09
ENSG00000166788.10	SAAL1	3.1074	2.17905	2.61535	5.45157694869e-14	4.68652961768e-07	6.84997136935e-06
ENSG00000173715.18	C11orf80	3.5153	4.46755	2.9598	0.0128970311112	1.5953003631e-11	2.37542130271e-05
ENSG00000160973.8	FOXH1	0.0629	0.0086	0.0179	1.00364593373e-06	0.0215699634897	1.93381747952e-08
ENSG00000172031.7	EPHX4	0.4843	0.3457	0.55035	0.000733372367691	0.000502404268272	0.528656587247
ENSG00000094914.14	AAAS	10.8943	6.78825	7.19085	8.76868410213e-22	0.225167241176	6.9603600307e-27
ENSG00000163913.12	IFT122	5.4484	5.27715	5.591	0.514556823193	0.53954281913	0.181867109722
ENSG00000139146.14	FAM60A	4.9158	13.0711	7.782	1.73630051642e-13	2.70250689935e-05	0.000139850234846
ENSG00000174417.3	TRHR	0.0107	0.00565	0.0141	0.000479258416504	0.0221384300927	0.0180861387934
ENSG00000157404.16	KIT	1.5993	11.5284	3.3797	0.0111864508512	0.454900426064	0.0116631833835
ENSG00000183060.15	LYSMD4	1.4591	1.47855	1.37395	0.4083214615	0.463958383591	0.111880601174
ENSG00000169180.12	XPO6	12.6447	10.36835	11.61385	2.0463723023e-09	0.00033165391688	0.00179292436389
ENSG00000164574.16	GALNT10	4.5684	6.25045	5.52575	0.522613598921	0.773831085526	0.342952442549
ENSG00000049540.18	ELN	5.2714	4.29345	4.28185	0.0171756010237	0.42068307004	0.0178579779821
ENSG00000004777.18	ARHGAP33	2.9772	0.4512	1.19685	3.14968454204e-15	4.1823308617e-12	2.66859021335e-10
ENSG00000061337.15	LZTS1	7.4462	1.49245	8.31215	1.17973711661e-18	1.14739839198e-23	0.993278376522
ENSG00000130066.16	SAT1	168.2736	131.9259	119.4977	7.45234743223e-05	0.467489231299	5.00579201481e-07
ENSG00000214700.5	C12orf71	0.046	0.02255	0.04135	3.4464035381e-05	0.00537557784948	0.153929123104
ENSG00000173452.14	TMEM196	0.0063	0.00925	0.006	0.170837569641	0.12404702858	0.438146462922
ENSG00000177873.14	ZNF619	0.7936	1.64495	1.2189	1.58937974759e-43	2.18712764232e-06	2.96692009994e-19
ENSG00000163029.16	SMC6	3.0318	2.6879	3.93265	0.0180939718143	7.12108059259e-13	7.00347649713e-09
ENSG00000115539.14	PDCL3	15.5107	12.8058	11.8841	8.63371719397e-06	0.0348016765397	2.62113077238e-11
ENSG00000094916.16	CBX5	9.1566	14.7609	13.5297	2.87609929316e-21	0.0824313615374	1.71562179169e-18
ENSG00000143768.13	LEFTY2	0.0359	0.18115	0.0419	0.589512547401	2.37801518018e-07	0.278615865051
ENSG00000147606.9	SLC26A7	0.1247	15.82935	0.1265	1.09186844397e-10	0.535967461354	0.0267823567318
ENSG00000109101.8	FOXN1	0.0192	0.123	0.01175	2.42452220999e-12	9.82381633669e-16	0.00444289699511
ENSG00000129204.17	USP6	0.0752	0.05295	0.0686	0.0361565974301	0.0244627738685	0.454548455063
ENSG00000111897.7	SERINC1	85.184	151.3836	158.75005	9.54158621906e-36	0.238193166477	2.56864721787e-35
ENSG00000143365.19	RORC	10.0462	9.12655	10.4775	0.0187468022889	0.0442266851087	0.756582170861
ENSG00000171132.14	PRKCE	1.7485	3.5382	2.63665	5.15774293734e-32	7.77540003209e-06	1.49953319908e-15
ENSG00000177374.13	HIC1	1.9509	0.87905	1.2661	6.72439483457e-10	0.000136644758897	9.33692926155e-08
ENSG00000099956.20	SMARCB1	5.1501	4.05425	4.1423	7.09872266939e-14	0.842605378375	3.46258769349e-17
ENSG00000204001.9	LCN8	0.0221	0.01965	0.01645	0.0992516834051	0.260236197148	0.424027900327
ENSG00000124334.17	IL9R	0.0758	0.0172	0.07815	1.07981721778e-10	6.47607327674e-08	0.529015153583
ENSG00000204613.11	TRIM10	1.0475	0.93625	1.3175	0.777843700883	0.623017126362	0.825040054087
ENSG00000179083.6	FAM133A	0.0134	0.04265	0.01225	0.237642109425	0.138862297241	0.113510187164
ENSG00000078098.14	FAP	0.5055	0.1494	0.70565	0.00202068317382	0.000179673712144	0.909907767982
ENSG00000169629.12	RGPD8	0.1055	0.1259	0.15985	0.428614505493	0.000350415672694	7.97639546684e-07
ENSG00000171557.17	FGG	0.4531	0.06975	0.09755	0.0558993467935	0.173607369529	0.768355923022
ENSG00000103490.14	PYCARD	12.3885	1.5882	3.527	5.64373522576e-18	1.09771837802e-08	1.89527192352e-19
